User ID,Session Duration,Pages Visited,Items Viewed,Login Frequency,Cart Additions,Successful Transactions,Failed Transactions,Device Type,Authentication Method,Age,Location
446,26,1,10,1,2,2,1,Mobile,OTP,30,British Indian Ocean Territory (Chagos Archipelago)
3366,62,8,20,1,4,3,1,Desktop,Password,51,Norfolk Island
8028,86,8,13,10,1,0,1,Desktop,Not Required,48,Ireland
8956,7,1,18,10,5,0,1,Mobile,OTP,47,North Macedonia
1229,87,8,19,1,5,3,0,Mobile,OTP,55,Thailand
842,80,3,6,10,4,1,0,Mobile,OTP,31,Reunion
9165,40,10,19,5,5,0,1,Desktop,Not Required,34,Bouvet Island (Bouvetoya)
5098,75,1,20,2,0,2,1,Mobile,OTP,68,Papua New Guinea
412,57,1,7,2,0,1,1,Tablet,OTP,32,Comoros
3577,21,8,13,1,4,2,0,Tablet,Biometric,44,South Africa
365,49,10,8,3,0,0,0,Tablet,OTP,69,Cocos (Keeling) Islands
3813,95,6,17,2,0,3,0,Tablet,Password,59,Vanuatu
6147,41,10,13,5,1,0,1,Tablet,OTP,40,Antigua and Barbuda
1817,4,4,7,2,5,2,0,Tablet,Biometric,33,Comoros
8969,104,10,17,10,5,3,0,Mobile,OTP,66,Syrian Arab Republic
9978,59,7,11,3,0,2,0,Mobile,Biometric,31,India
2121,68,8,14,10,1,3,0,Mobile,Biometric,53,Bouvet Island (Bouvetoya)
7870,31,5,17,3,3,3,0,Tablet,OTP,34,Haiti
4053,102,6,18,10,4,2,1,Mobile,OTP,64,Belize
6877,31,7,8,1,3,2,0,Tablet,OTP,27,Belize
6026,62,5,19,3,3,0,1,Tablet,OTP,62,Vietnam
7701,17,3,2,3,5,2,0,Mobile,OTP,48,Bhutan
406,119,2,16,10,4,2,1,Mobile,Biometric,55,Argentina
6477,66,2,7,5,2,2,1,Tablet,Password,52,United States of America
9085,4,5,4,5,4,3,0,Tablet,Biometric,61,Ghana
2636,17,9,5,5,3,0,0,Mobile,OTP,68,Bahamas
1072,82,5,11,10,2,1,0,Mobile,Biometric,54,Vietnam
3187,92,9,1,5,3,2,1,Mobile,Biometric,46,Guadeloupe
2753,11,9,14,2,1,1,0,Tablet,Password,46,Isle of Man
9863,5,6,14,3,5,0,0,Desktop,Not Required,55,Belgium
2481,115,4,6,10,1,0,0,Desktop,Not Required,52,Angola
3203,28,5,12,1,0,2,0,Desktop,Password,42,Monaco
4746,36,8,3,3,0,1,1,Mobile,Biometric,62,Liberia
7016,38,3,11,1,3,3,0,Tablet,Password,21,Benin
5043,76,9,6,1,1,3,0,Desktop,Password,43,Mauritania
1767,68,1,18,2,3,1,1,Mobile,OTP,29,Malawi
6977,41,5,17,2,1,0,0,Mobile,Biometric,46,Antarctica (the territory South of 60 deg S)
2590,61,7,20,1,4,0,1,Desktop,Not Required,66,Bosnia and Herzegovina
6770,68,3,9,3,4,0,1,Desktop,Not Required,29,Azerbaijan
9503,97,7,8,10,0,2,1,Tablet,OTP,43,Botswana
8441,16,1,19,1,1,3,1,Tablet,Password,26,Egypt
496,10,3,18,3,5,1,1,Mobile,OTP,57,Northern Mariana Islands
7656,13,3,9,10,5,0,1,Mobile,OTP,40,Colombia
1205,97,9,18,1,1,3,0,Tablet,Password,47,Swaziland
1999,94,3,18,3,1,0,0,Desktop,Not Required,35,Timor-Leste
199,48,9,18,3,5,3,1,Desktop,Password,39,South Georgia and the South Sandwich Islands
7332,71,1,9,1,3,3,0,Mobile,OTP,46,Peru
4192,44,10,16,5,5,0,1,Tablet,Biometric,67,Tuvalu
1774,98,4,9,5,4,1,0,Desktop,Not Required,49,Bosnia and Herzegovina
7531,25,9,9,10,2,3,1,Tablet,OTP,62,French Southern Territories
176,4,3,1,5,0,1,0,Desktop,Not Required,65,Turkmenistan
2929,29,7,7,2,4,3,1,Desktop,Password,24,Gambia
5086,120,7,5,2,5,1,1,Tablet,Biometric,42,Tonga
4115,36,3,14,5,2,3,0,Mobile,Biometric,34,Madagascar
7582,33,8,8,2,4,1,1,Desktop,Not Required,57,Brunei Darussalam
2253,35,8,15,10,0,1,1,Desktop,Not Required,40,Liechtenstein
7280,71,9,14,2,3,2,0,Desktop,Password,70,Czech Republic
4879,13,9,8,10,0,1,1,Mobile,Biometric,20,Cayman Islands
4697,72,6,12,5,0,3,1,Tablet,OTP,50,Argentina
2535,36,6,5,3,0,3,0,Desktop,Password,29,Botswana
6398,53,8,10,1,4,3,1,Tablet,Biometric,66,Turkmenistan
8031,114,4,12,3,0,1,1,Mobile,Biometric,41,Cuba
6161,99,6,20,1,1,0,1,Desktop,Not Required,43,Falkland Islands (Malvinas)
4547,10,7,15,3,4,3,0,Tablet,Biometric,53,Cook Islands
2065,8,9,18,5,2,1,1,Mobile,Biometric,56,Bangladesh
8227,109,5,19,5,1,1,1,Mobile,OTP,41,Timor-Leste
23,48,6,17,2,2,2,1,Desktop,Password,35,Marshall Islands
2541,78,6,20,10,5,0,0,Desktop,Not Required,61,Panama
3719,6,5,1,5,2,1,0,Tablet,OTP,18,South Africa
6596,45,2,12,2,2,0,1,Desktop,Not Required,48,Cook Islands
6985,16,1,18,3,4,3,0,Desktop,Password,45,Holy See (Vatican City State)
4352,119,5,15,5,2,2,1,Tablet,OTP,51,British Indian Ocean Territory (Chagos Archipelago)
5095,100,9,18,1,4,1,1,Mobile,Biometric,69,Brunei Darussalam
2590,36,9,8,2,3,3,0,Tablet,OTP,66,Bosnia and Herzegovina
1328,58,1,8,2,3,1,0,Desktop,Not Required,31,Saint Helena
3134,102,8,12,3,3,1,1,Desktop,Not Required,27,Kazakhstan
7650,117,3,2,3,4,2,0,Mobile,OTP,34,Anguilla
5572,5,6,15,1,3,1,0,Mobile,OTP,33,Uzbekistan
345,42,5,6,2,2,0,0,Mobile,Biometric,39,Togo
6880,34,10,9,1,4,0,1,Tablet,Biometric,67,Mauritania
3818,51,8,4,2,5,0,0,Mobile,OTP,28,Estonia
676,11,7,19,1,1,0,1,Mobile,OTP,46,French Polynesia
6988,99,6,14,5,5,2,0,Mobile,Biometric,18,Kyrgyz Republic
9396,79,8,13,10,4,1,0,Desktop,Not Required,32,Macao
820,76,3,7,2,2,3,0,Desktop,Password,22,Denmark
8079,75,4,18,5,2,2,1,Desktop,Password,62,Jordan
5014,98,7,4,10,2,1,0,Mobile,OTP,18,Ecuador
329,103,8,15,2,1,2,1,Tablet,Password,70,Suriname
9719,26,3,4,5,3,2,1,Tablet,Password,43,Yemen
7287,83,7,6,3,1,0,0,Mobile,Biometric,27,Croatia
8260,91,3,1,1,2,2,1,Desktop,Password,58,Faroe Islands
7032,38,3,9,2,3,3,0,Tablet,OTP,45,Uganda
4193,30,3,11,5,2,2,1,Tablet,OTP,52,Georgia
3331,75,2,14,1,4,0,0,Desktop,Not Required,32,Reunion
8688,5,10,14,10,5,3,1,Mobile,Biometric,63,Austria
7551,3,2,16,10,5,1,1,Desktop,Not Required,18,Vietnam
2162,23,6,5,3,4,2,1,Tablet,Biometric,56,Belize
8294,55,6,3,5,5,2,0,Mobile,Biometric,28,Korea
8481,96,6,11,1,1,1,0,Tablet,OTP,61,Saint Kitts and Nevis
5689,103,5,12,2,1,0,1,Tablet,OTP,69,Sudan
6677,104,4,2,10,4,3,0,Tablet,Biometric,59,Palau
2531,67,7,13,10,1,0,1,Tablet,OTP,28,Turkmenistan
8500,91,3,11,1,0,1,0,Desktop,Not Required,19,Mali
7308,24,1,8,2,3,1,1,Desktop,Not Required,24,Nepal
9490,57,4,13,10,4,0,0,Desktop,Not Required,57,Lesotho
3511,50,4,11,1,5,2,0,Desktop,Password,58,Vietnam
7897,49,6,20,5,2,2,0,Mobile,OTP,39,Sweden
1268,22,6,1,1,1,2,1,Tablet,OTP,38,Swaziland
399,80,6,7,3,4,3,1,Tablet,Biometric,66,Iraq
2680,18,10,9,5,4,3,0,Desktop,Password,18,Guyana
3857,103,8,9,10,0,2,1,Tablet,Password,42,Suriname
6474,47,4,12,10,5,3,0,Tablet,Biometric,47,Paraguay
7797,32,7,9,10,1,3,1,Tablet,OTP,55,French Polynesia
6275,71,2,20,2,1,0,1,Tablet,OTP,55,Vietnam
1847,51,2,8,5,1,2,1,Tablet,OTP,68,Lithuania
5175,37,2,16,2,5,0,1,Desktop,Not Required,57,Korea
5856,67,9,8,10,2,0,0,Mobile,Biometric,40,Albania
7349,79,6,12,3,0,3,1,Mobile,Biometric,66,Turkmenistan
8878,83,9,15,3,5,1,0,Desktop,Not Required,70,Cayman Islands
8741,118,1,11,3,3,2,1,Mobile,Biometric,44,Thailand
4012,5,10,20,3,1,2,0,Tablet,Password,51,Rwanda
934,49,9,3,1,3,0,0,Tablet,OTP,26,Morocco
1946,92,9,13,1,4,3,1,Desktop,Password,36,Greece
2897,68,6,4,5,5,3,0,Tablet,Biometric,62,Singapore
7621,25,6,15,1,1,1,0,Tablet,Password,66,North Macedonia
8741,11,6,1,5,1,2,0,Desktop,Password,44,Thailand
2690,93,3,16,1,5,1,0,Mobile,Biometric,27,Paraguay
2413,3,2,17,2,1,2,1,Desktop,Password,28,Pitcairn Islands
1465,24,10,10,1,0,3,0,Desktop,Password,30,Seychelles
6284,104,1,16,1,1,3,0,Tablet,Password,41,Myanmar
8014,52,6,5,2,3,1,1,Mobile,Biometric,61,Lithuania
7401,36,6,10,5,2,3,0,Tablet,Password,47,Nigeria
2578,115,2,12,2,4,0,1,Tablet,Biometric,33,Netherlands Antilles
7875,4,3,12,1,3,3,0,Mobile,OTP,61,Cayman Islands
5652,33,8,10,1,4,2,0,Mobile,OTP,19,Albania
2389,102,1,20,2,5,3,0,Mobile,Biometric,30,Senegal
3829,105,9,9,2,2,3,0,Mobile,OTP,54,Ethiopia
7589,85,6,6,3,0,0,1,Tablet,OTP,59,Ecuador
160,85,8,11,10,3,1,1,Mobile,OTP,58,Palau
5311,55,6,8,3,4,0,1,Mobile,OTP,26,Northern Mariana Islands
6228,63,9,7,1,2,1,0,Tablet,Password,23,Comoros
189,40,9,7,2,1,3,1,Mobile,OTP,31,Botswana
9086,52,8,5,2,3,1,1,Desktop,Not Required,34,Singapore
3447,109,4,11,3,2,3,0,Desktop,Password,66,Germany
3346,89,6,16,10,5,3,0,Desktop,Password,22,Trinidad and Tobago
4488,11,4,14,3,3,1,0,Tablet,OTP,35,Saint Martin
7455,26,7,13,3,1,2,1,Tablet,Password,69,Bangladesh
5306,65,2,16,1,3,1,0,Desktop,Not Required,35,Poland
6578,68,1,9,3,5,2,1,Desktop,Password,59,Cote d'Ivoire
8470,84,2,8,2,0,2,1,Tablet,OTP,45,American Samoa
452,2,7,12,5,1,1,0,Tablet,Password,28,Uganda
50,24,4,7,3,3,1,1,Desktop,Not Required,50,Korea
7641,24,3,18,5,3,1,1,Tablet,OTP,63,Mali
4816,115,8,3,1,4,2,0,Mobile,OTP,62,Fiji
8567,102,2,8,1,0,0,1,Desktop,Not Required,50,Slovakia (Slovak Republic)
7122,81,8,15,1,2,3,0,Desktop,Password,24,Niger
760,6,9,20,3,0,0,1,Desktop,Not Required,50,Niue
2690,8,8,14,10,2,2,1,Mobile,OTP,27,Paraguay
7119,61,4,15,1,2,0,1,Desktop,Not Required,48,Isle of Man
8327,23,9,1,3,5,1,1,Mobile,Biometric,43,Grenada
1382,67,2,3,5,3,0,0,Tablet,Password,41,Cyprus
2105,62,6,7,2,0,1,0,Mobile,OTP,26,Tokelau
2134,111,9,11,3,5,1,0,Mobile,Biometric,46,Pakistan
9661,112,3,15,10,1,1,0,Mobile,Biometric,59,Cuba
6462,4,9,20,3,4,1,0,Tablet,Biometric,52,Togo
7345,89,2,6,2,4,2,0,Tablet,Biometric,38,Tunisia
9738,104,8,19,10,3,2,1,Mobile,OTP,19,Croatia
4188,85,8,6,2,2,1,0,Tablet,Password,34,Namibia
9514,89,5,14,10,5,2,1,Mobile,OTP,58,Chile
6061,36,4,3,10,1,1,0,Mobile,OTP,52,Mexico
8979,29,8,9,2,5,2,1,Desktop,Password,64,Montserrat
9470,66,1,20,1,3,3,0,Tablet,OTP,48,Central African Republic
3555,55,2,8,1,1,3,0,Tablet,Password,47,Saint Kitts and Nevis
5737,109,5,6,10,3,3,0,Desktop,Password,57,Niue
7803,94,9,17,10,1,3,0,Mobile,OTP,23,Iceland
8108,6,3,17,2,4,1,1,Desktop,Not Required,42,Korea
7745,1,1,4,3,3,2,0,Desktop,Password,53,United States Minor Outlying Islands
2600,48,4,10,10,2,0,1,Desktop,Not Required,46,Libyan Arab Jamahiriya
633,60,8,17,1,4,1,1,Tablet,Biometric,24,Honduras
4535,28,4,13,2,5,3,0,Desktop,Password,32,Saint Martin
9406,52,10,18,3,1,3,0,Desktop,Password,42,Greenland
2085,78,8,3,5,3,3,1,Tablet,Password,66,Saudi Arabia
3534,102,8,18,5,1,1,0,Desktop,Not Required,28,Lesotho
8710,75,3,16,3,4,0,0,Mobile,OTP,18,Azerbaijan
7049,100,10,10,2,0,3,0,Tablet,OTP,32,Brunei Darussalam
3309,2,7,15,2,5,1,1,Tablet,Biometric,63,Brunei Darussalam
4862,65,4,1,10,2,0,1,Desktop,Not Required,59,New Caledonia
4323,95,2,10,1,0,3,1,Tablet,Password,60,Czech Republic
9165,60,4,3,1,1,3,0,Tablet,OTP,34,Bouvet Island (Bouvetoya)
7621,74,6,7,2,0,1,1,Desktop,Not Required,66,North Macedonia
7895,62,10,16,5,5,1,1,Desktop,Not Required,19,Peru
9011,99,10,19,2,5,2,1,Desktop,Password,31,Mauritius
2778,4,4,17,5,0,0,1,Mobile,OTP,28,Paraguay
5184,22,10,20,2,3,2,0,Mobile,OTP,35,Mali
6956,78,3,8,3,0,3,0,Desktop,Password,29,Moldova
1026,85,7,6,10,4,1,1,Desktop,Not Required,29,Uzbekistan
8468,38,4,2,2,0,2,0,Desktop,Password,26,Saudi Arabia
8044,1,2,6,5,0,3,0,Desktop,Password,66,Anguilla
9532,78,8,18,10,3,1,0,Tablet,OTP,59,Lithuania
7410,59,3,4,1,0,1,1,Desktop,Not Required,49,Vietnam
1034,18,10,10,2,0,0,1,Mobile,Biometric,22,Tajikistan
7523,11,6,9,1,3,0,1,Tablet,OTP,31,Monaco
5189,95,7,16,1,2,0,1,Tablet,OTP,52,Guinea
4521,76,2,16,5,3,3,1,Mobile,Biometric,32,Guam
9477,46,4,7,3,2,3,1,Tablet,OTP,43,Romania
7623,12,1,17,2,0,2,1,Mobile,OTP,20,Gabon
913,64,10,11,3,3,0,1,Tablet,Password,22,Palau
467,34,3,12,2,4,3,1,Desktop,Password,59,Sri Lanka
2874,43,4,1,2,0,0,0,Mobile,Biometric,29,Ghana
5108,110,9,11,10,1,3,0,Desktop,Password,56,Puerto Rico
2339,78,6,18,1,1,2,1,Desktop,Password,54,Ukraine
3558,57,6,1,3,1,3,0,Mobile,Biometric,49,Cocos (Keeling) Islands
1964,80,10,5,3,2,0,0,Desktop,Not Required,27,Saint Martin
2514,34,10,14,2,4,3,0,Desktop,Password,49,Burundi
154,6,2,14,1,2,0,1,Mobile,OTP,55,Singapore
8075,97,7,18,1,2,3,1,Mobile,OTP,69,Estonia
1742,51,2,1,5,5,3,0,Mobile,OTP,57,Equatorial Guinea
9113,93,10,3,5,2,0,1,Tablet,Password,64,Sao Tome and Principe
2099,54,1,17,10,0,2,0,Tablet,Password,19,Macao
2900,12,6,20,2,3,0,0,Tablet,Password,34,Bosnia and Herzegovina
2353,92,4,7,1,4,0,1,Mobile,OTP,67,Russian Federation
9278,17,2,9,2,1,2,0,Mobile,OTP,26,Faroe Islands
6727,80,5,15,2,5,0,1,Mobile,OTP,38,Palestinian Territory
2951,40,3,3,1,1,2,1,Tablet,OTP,54,South Africa
4394,1,1,13,1,4,2,0,Desktop,Password,65,Iraq
8642,24,10,16,10,3,1,1,Desktop,Not Required,69,Tajikistan
6453,26,5,18,10,4,1,1,Mobile,OTP,37,Bhutan
8868,46,5,5,5,5,3,0,Tablet,Biometric,36,Uzbekistan
2880,51,2,6,5,4,2,1,Desktop,Password,34,Uzbekistan
4978,112,7,15,3,1,1,1,Mobile,OTP,57,Costa Rica
100,107,5,5,2,5,2,1,Desktop,Password,70,Saudi Arabia
8426,28,8,5,2,5,1,1,Tablet,Biometric,46,Guyana
9918,96,7,12,3,3,0,1,Desktop,Not Required,27,Antigua and Barbuda
4642,64,5,14,10,4,1,1,Tablet,Biometric,52,Yemen
2089,98,6,11,2,5,3,1,Mobile,OTP,44,Chad
9729,103,7,15,1,0,0,0,Tablet,OTP,31,Pitcairn Islands
7150,76,2,9,2,0,3,0,Tablet,Password,57,North Macedonia
6737,76,6,9,2,1,3,0,Desktop,Password,22,Suriname
211,7,3,16,3,4,2,0,Tablet,Biometric,26,Norway
5732,108,9,7,10,1,2,0,Desktop,Password,31,Ethiopia
9972,38,7,3,3,2,2,0,Tablet,OTP,34,Netherlands
7309,50,7,17,1,3,3,1,Desktop,Password,50,Marshall Islands
7216,31,5,18,5,2,3,0,Mobile,Biometric,35,Argentina
2020,45,7,2,5,4,3,1,Mobile,Biometric,58,Niue
7755,19,1,9,10,4,3,0,Tablet,Biometric,53,United States Virgin Islands
9508,101,7,2,2,1,1,1,Desktop,Not Required,38,Mongolia
4519,86,3,6,1,4,3,0,Mobile,Biometric,37,Antarctica (the territory South of 60 deg S)
2156,68,3,7,1,4,1,0,Tablet,Biometric,48,Brunei Darussalam
7362,101,8,8,5,1,1,0,Tablet,OTP,30,Bermuda
7029,38,1,5,1,0,0,1,Tablet,OTP,53,Iceland
5206,21,9,18,3,0,0,1,Mobile,OTP,18,Poland
9317,30,8,12,2,0,0,0,Desktop,Not Required,33,Colombia
1165,83,10,10,3,3,3,0,Tablet,Password,42,Bolivia
311,41,6,7,5,2,1,0,Mobile,OTP,64,China
1481,103,3,9,1,4,1,1,Desktop,Not Required,37,Palestinian Territory
1415,104,6,19,2,5,0,0,Desktop,Not Required,37,Vietnam
2017,110,10,12,5,0,1,1,Tablet,Password,55,Puerto Rico
8383,21,8,12,5,3,1,1,Tablet,OTP,41,Saint Lucia
9538,98,10,12,2,3,2,1,Tablet,Password,24,Tokelau
7790,15,2,13,2,0,3,0,Desktop,Password,52,Aruba
2272,58,8,13,5,2,1,0,Desktop,Not Required,21,Western Sahara
5998,86,4,18,3,2,1,1,Desktop,Not Required,43,Saint Kitts and Nevis
5803,82,6,20,3,5,0,1,Mobile,OTP,54,Guinea-Bissau
100,94,8,4,2,2,1,0,Desktop,Not Required,70,Saudi Arabia
5252,77,7,9,10,4,3,1,Mobile,OTP,59,Singapore
8673,40,5,1,10,5,2,0,Tablet,Biometric,61,Spain
6237,15,1,18,2,1,2,0,Desktop,Password,18,Argentina
6211,45,9,3,3,2,2,1,Mobile,OTP,29,Austria
7367,1,5,7,2,0,1,1,Desktop,Not Required,27,Equatorial Guinea
9753,42,1,2,2,3,0,0,Mobile,OTP,30,Seychelles
4545,41,3,17,10,4,3,0,Tablet,Biometric,64,Montserrat
3710,68,9,5,10,0,2,1,Tablet,Password,42,Uzbekistan
9799,21,8,4,1,5,2,0,Tablet,Biometric,18,Pakistan
7405,19,2,13,10,0,1,0,Desktop,Not Required,58,Norway
7878,42,7,9,10,1,0,0,Tablet,OTP,23,Comoros
8480,25,10,3,2,4,2,1,Desktop,Password,62,Chad
6673,86,7,6,3,5,1,1,Tablet,Biometric,68,Bhutan
4100,117,8,12,5,3,3,1,Tablet,OTP,55,Costa Rica
7692,11,3,5,1,3,0,0,Tablet,Password,67,Trinidad and Tobago
2539,109,2,13,10,5,0,0,Tablet,Biometric,59,Tonga
6153,84,6,19,1,4,0,1,Desktop,Not Required,60,French Polynesia
2172,30,2,6,10,3,0,0,Mobile,OTP,29,Bosnia and Herzegovina
9693,54,1,14,3,5,0,0,Tablet,Biometric,66,Luxembourg
9206,54,3,9,3,1,2,1,Tablet,Password,43,United Arab Emirates
5853,75,10,13,5,3,1,0,Tablet,Password,28,Bermuda
7217,81,6,13,2,0,2,0,Tablet,Password,69,Korea
5980,69,5,15,1,1,2,1,Mobile,OTP,40,Cyprus
4513,42,7,14,3,5,0,0,Desktop,Not Required,40,Botswana
9969,51,7,9,1,0,3,1,Tablet,OTP,19,United Kingdom
6467,80,1,4,3,5,3,0,Desktop,Password,65,Togo
8501,38,3,1,10,1,0,0,Desktop,Not Required,50,Armenia
722,69,2,18,5,0,3,0,Desktop,Password,51,Falkland Islands (Malvinas)
3070,32,8,20,3,3,3,0,Tablet,OTP,33,Slovakia (Slovak Republic)
7347,67,6,9,2,1,0,1,Tablet,Password,35,Papua New Guinea
7965,49,1,1,10,1,0,0,Tablet,OTP,26,Guinea-Bissau
4676,7,9,3,3,1,1,0,Mobile,Biometric,21,Poland
7303,63,8,3,1,3,0,0,Desktop,Not Required,32,Kazakhstan
343,98,10,14,2,3,3,1,Tablet,Password,46,Hong Kong
3795,65,10,12,2,4,0,0,Tablet,Biometric,69,Sri Lanka
2345,37,3,11,3,4,3,0,Desktop,Password,25,Timor-Leste
2393,85,4,7,10,3,1,0,Mobile,OTP,36,Cyprus
1457,52,3,2,10,1,2,1,Tablet,OTP,40,Cameroon
1854,90,3,17,5,1,0,1,Mobile,Biometric,46,Tanzania
1655,69,9,8,1,0,2,1,Tablet,OTP,61,Morocco
5724,43,2,15,3,3,0,1,Mobile,Biometric,69,Micronesia
5320,4,8,1,3,1,0,1,Mobile,OTP,23,Togo
8143,40,5,3,3,1,0,0,Mobile,Biometric,51,Costa Rica
6612,115,4,19,2,1,2,0,Tablet,OTP,41,Anguilla
403,111,4,4,5,3,1,1,Mobile,Biometric,44,Andorra
6242,70,4,11,5,2,1,0,Desktop,Not Required,57,Latvia
5184,7,3,3,2,5,1,0,Desktop,Not Required,35,Mali
3598,70,9,7,10,1,1,0,Tablet,Password,18,Saudi Arabia
5877,20,5,13,1,2,0,0,Mobile,OTP,67,Argentina
1405,25,7,6,3,0,2,0,Mobile,OTP,49,Ghana
7545,21,1,3,10,0,2,1,Desktop,Password,26,Swaziland
2910,93,5,10,1,0,2,0,Tablet,OTP,39,Gibraltar
9568,49,6,11,5,3,3,1,Tablet,Password,67,Finland
5953,118,10,16,10,3,1,0,Mobile,Biometric,37,Qatar
8215,79,7,8,1,5,3,1,Mobile,OTP,58,Iran
7021,97,1,4,1,2,3,0,Mobile,Biometric,22,Bhutan
4353,76,2,20,5,4,3,0,Desktop,Password,45,Sierra Leone
7192,32,2,8,2,3,0,0,Tablet,Password,68,Thailand
7282,85,8,11,3,3,2,1,Tablet,OTP,60,Ethiopia
6364,53,1,11,2,2,0,1,Mobile,Biometric,38,Turks and Caicos Islands
5439,68,8,1,5,0,1,1,Desktop,Not Required,70,Lao People's Democratic Republic
7851,28,10,8,1,4,2,0,Desktop,Password,34,Netherlands Antilles
5001,49,8,15,10,5,0,1,Desktop,Not Required,36,Czech Republic
6072,108,8,16,2,3,2,1,Tablet,OTP,52,Mayotte
6865,84,6,10,5,0,2,0,Tablet,Password,47,Grenada
8893,18,5,18,2,2,0,1,Desktop,Not Required,58,Ukraine
7267,20,5,3,2,3,0,1,Desktop,Not Required,44,Liberia
5430,69,10,10,1,1,3,1,Desktop,Password,35,Singapore
41,67,5,1,3,0,2,1,Mobile,OTP,70,Belgium
3072,91,4,12,1,5,2,0,Desktop,Password,40,Australia
4539,96,3,19,5,4,0,1,Desktop,Not Required,52,North Macedonia
9318,36,7,15,1,3,2,0,Tablet,OTP,48,Monaco
5554,107,10,5,2,3,1,0,Mobile,Biometric,67,Rwanda
4591,6,9,12,5,1,0,0,Mobile,Biometric,36,Ireland
8498,61,5,12,3,3,1,0,Mobile,OTP,36,Guinea
8578,83,3,18,3,2,0,1,Mobile,OTP,26,Uganda
3971,43,7,17,10,3,2,0,Mobile,Biometric,67,Reunion
3038,34,9,20,10,0,2,0,Mobile,Biometric,21,Tonga
5884,79,7,10,1,5,2,1,Tablet,Biometric,56,Timor-Leste
9013,46,5,10,1,2,0,1,Tablet,Password,59,Guadeloupe
847,94,2,20,2,0,3,0,Mobile,Biometric,22,Suriname
789,63,1,10,10,4,2,0,Mobile,Biometric,63,Suriname
7901,22,6,14,3,2,3,1,Mobile,OTP,48,Saint Martin
604,38,5,5,5,4,2,0,Desktop,Password,63,Gabon
3196,48,3,15,10,4,0,0,Tablet,Biometric,30,Korea
5792,27,4,19,3,4,1,1,Mobile,OTP,42,Cote d'Ivoire
9537,3,7,6,2,0,3,0,Tablet,OTP,55,San Marino
6282,85,5,6,3,1,0,1,Mobile,Biometric,41,Somalia
5781,15,10,18,10,0,3,1,Tablet,OTP,38,Anguilla
407,77,4,18,10,0,2,0,Tablet,Password,30,Guatemala
4859,20,7,6,3,0,1,1,Mobile,Biometric,57,Haiti
802,59,3,5,2,1,3,0,Tablet,OTP,29,Colombia
4844,89,2,17,3,1,0,1,Mobile,Biometric,66,Hungary
2067,2,6,18,1,0,0,0,Desktop,Not Required,60,Libyan Arab Jamahiriya
4819,69,2,15,1,4,3,0,Mobile,Biometric,38,Isle of Man
9468,45,10,2,1,1,1,1,Desktop,Not Required,23,Saint Lucia
1289,68,8,16,5,3,2,0,Mobile,Biometric,33,Japan
8845,15,8,18,5,4,0,1,Tablet,Biometric,28,Bolivia
4670,99,2,18,2,2,1,1,Mobile,OTP,25,Cape Verde
6682,39,10,20,2,5,2,1,Mobile,Biometric,56,Bahamas
4461,17,2,7,5,4,3,1,Tablet,Biometric,55,Nauru
6085,10,4,15,3,1,1,1,Tablet,OTP,36,Zimbabwe
5780,42,1,18,1,0,3,0,Desktop,Password,42,Albania
3205,119,4,18,2,1,3,1,Desktop,Password,18,Spain
3429,115,3,4,3,0,3,1,Tablet,OTP,25,Slovakia (Slovak Republic)
7549,11,5,16,1,5,2,0,Tablet,Biometric,31,Turks and Caicos Islands
9133,35,2,3,10,3,2,0,Desktop,Password,50,Zambia
890,20,4,14,3,5,0,1,Tablet,Biometric,65,Mongolia
4188,76,6,7,1,1,1,1,Desktop,Not Required,34,Namibia
1704,1,4,2,3,4,0,0,Mobile,OTP,63,Congo
4288,58,5,9,2,1,0,0,Desktop,Not Required,40,Finland
5774,73,2,15,2,1,3,0,Desktop,Password,52,Bulgaria
2850,91,7,4,10,0,3,1,Desktop,Password,34,Colombia
7198,50,10,13,5,1,2,1,Tablet,Password,37,Tokelau
4627,33,1,16,3,0,1,1,Desktop,Not Required,39,China
4219,99,9,5,5,5,3,0,Tablet,Biometric,30,Iran
5880,96,1,7,2,0,0,0,Desktop,Not Required,59,Holy See (Vatican City State)
8280,115,8,20,1,5,0,0,Mobile,Biometric,65,Ukraine
4211,95,8,19,2,0,0,0,Desktop,Not Required,69,Kazakhstan
9658,97,2,17,3,2,2,0,Tablet,OTP,42,Svalbard & Jan Mayen Islands
805,60,9,14,2,1,0,1,Tablet,OTP,22,Niger
6385,108,1,2,3,4,2,0,Desktop,Password,55,United States of America
7497,2,9,3,1,5,2,1,Tablet,Biometric,21,Colombia
4886,99,6,18,2,0,2,1,Tablet,Password,50,Pitcairn Islands
5828,35,7,15,1,3,0,1,Tablet,Password,20,Colombia
8535,116,9,11,3,2,0,1,Desktop,Not Required,31,Northern Mariana Islands
301,47,2,3,5,0,0,1,Desktop,Not Required,30,Kazakhstan
4242,89,10,1,10,2,2,1,Mobile,Biometric,47,El Salvador
6334,97,10,3,1,0,0,1,Desktop,Not Required,70,Cook Islands
3479,19,3,19,1,5,2,1,Mobile,OTP,50,Czech Republic
9771,98,9,16,3,4,0,0,Mobile,OTP,49,New Caledonia
213,26,7,2,5,5,3,1,Desktop,Password,25,Eritrea
412,72,3,5,1,3,0,0,Desktop,Not Required,32,Comoros
16,99,6,6,1,3,2,0,Tablet,OTP,20,Netherlands Antilles
8302,35,5,3,2,2,0,0,Desktop,Not Required,29,Timor-Leste
